threshold,auc_I,auc_II,mean_conf_correct,mean_conf_incorrect,conf_var_correct,conf_var_incorrect,day,set,subject
38.44221106,0.766190121,0.541666667,3.1875,3.25,1.1523,0.6875,2,1,9
35.1758794,0.969645485,0.761904762,3.6316,3,0.33795,0,2,1,9
38.69346734,0.786643675,0.6328125,3.4286,3,0.53061,0.66667,2,1,9
38.94472362,0.774615627,0.609375,3.2143,2.8333,0.88265,0.80556,2,1,9
39.44723618,0.73955,0.659259259,2.7692,2.1429,0.94675,0.40816,2,1,9
38.19095477,0.895725125,0.680555556,2.8125,2.25,0.27734,0.1875,2,2,10
37.18592965,0.932808233,0.726315789,3.4118,2.6667,0.59516,0.22222,2,2,10
37.18592965,0.946423698,0.8,3.1176,2,0.3391,0,2,2,10
36.18090452,0.903909581,0.605263158,2.9412,2.6667,0.17301,0.22222,2,2,10
35.1758794,0.94045358,0.65625,3,2.5,0.22222,0.25,2,2,10
36.4321608,0.780160017,0.470588235,2.3333,2.4,0.22222,0.24,2,2,10
34.42211055,0.962372765,0.68125,2.7222,2,0.31173,0,2,2,10
35.1758794,0.869266648,0.657407407,2.75,2.25,0.3125,0.1875,2,2,10
34.92462312,0.83196883,0.648148148,2.625,2,0.60938,0,2,2,10
34.67336683,0.8971,0.708333333,2.6875,2,0.33984,0,2,2,10
37.18592965,0.65555,0.610714286,2.6667,2.375,0.22222,0.23438,2,2,10
33.16582915,0.912441523,0.4375,2.6667,3,0.33333,0,2,2,10
18.59296482,0.8636,0.68487395,3.1333,2.4,0.38222,0.64,2,2,10
42.71356784,0.435303317,0.55,2.375,2.25,0.48438,0.6875,2,2,10
21.10552764,0.702907239,0.607407407,2.9231,2.5714,0.99408,0.53061,2,2,10
18.84422111,0.88636322,0.55,3,3,0.33333,0,2,2,10
19.09547739,0.92081929,0.768421053,3.2941,2.3333,0.32526,0.22222,2,2,10
20.10050251,0.873333433,0.731092437,3.4,2.6,0.24,0.64,2,2,10
16.58291457,0.96388842,0.650793651,3.2632,3,0.5097,0,2,2,10
16.83417085,0.934847571,0.6375,3,2.5,0.55556,0.25,2,2,10
17.83919598,0.879393555,0.699074074,2.9375,2.25,0.43359,0.1875,2,2,10
16.08040201,0.854425125,0.5125,3.2222,3.5,0.28395,0.25,2,2,10
18.34170854,0.699841733,0.625925926,2.9231,2.5714,0.53254,0.53061,2,2,10
16.58291457,0.874885352,0.731481481,3.4375,2.75,0.37109,0.1875,2,2,10
40.95477387,0.878127112,0.563157895,3.0588,3,1.2318,0.66667,2,1,11
42.21105528,0.772253085,0.655462185,3.3333,2.6,1.2889,1.84,2,1,11
42.21105528,0.796208891,0.588235294,3,2.6,0.93333,1.44,2,1,11
41.45728643,0.927676376,0.828703704,3.3125,1.25,1.0898,0.1875,2,1,11
44.22110553,0.6675,0.632142857,3,2.375,1,1.2344,2,1,11
41.20603015,0.846698538,0.621052632,3.2941,3,0.91349,0.66667,2,1,11
42.21105528,0.83666679,0.672268908,3.3333,2.4,0.62222,1.84,2,1,11
40.20100503,0.92025207,0.64375,3.2778,2.5,0.86728,2.25,2,1,11
41.70854271,0.87855,0.764705882,3.3333,1.8,0.88889,1.36,2,1,11
40.20100503,0.936918224,0.694736842,3.1765,2.3333,1.0865,0.88889,2,1,11
38.19095477,0.960466768,0.714285714,3.4737,3,0.45983,0,2,1,11
39.69849246,0.863282945,0.657407407,2.9375,2,1.5586,1.5,2,1,11
33.91959799,0.963896197,0.8375,3.5,1.5,0.47222,0.25,2,1,11
33.66834171,0.96555509,0.889473684,3.5882,1,0.47751,0,2,1,11
31.90954774,0.959216768,0.746031746,3.3684,2,0.86427,0,2,1,11
29.14572864,0.98372143,0.795454545,3.8,NaN,0.26,NaN,2,1,11
42.71356784,0.54205,0.475524476,2.3636,2.4444,1.1405,0.69136,2,1,11
29.14572864,0.87355,0.722222222,3.4375,2.5,0.62109,0.75,2,1,11
27.88944724,0.906918841,0.768421053,3.1765,1.6667,1.0865,0.22222,2,1,11
28.64321608,0.977600018,0.840336134,3.5333,1.8,0.64889,0.56,2,1,11
26.63316583,0.954716505,0.60625,3.4444,3.5,0.69136,0.25,2,1,11
30.65326633,0.767619139,0.682142857,3.5833,2.75,0.40972,1.1875,2,1,11
26.38190955,0.964645995,0.775,3.2778,1.5,1.0895,0.25,2,1,11
26.63316583,0.951060165,0.763157895,3.3529,2,1.1696,0.66667,2,1,11
56.28140704,0.51550499,0.527777778,3.3,3.2,0.21,0.36,2,1,12
58.29145729,0.505000165,0.594405594,3.4444,3.1818,0.24691,0.14876,2,1,12
53.76884422,0.696041688,0.545454545,3.4545,3.3333,0.42975,0.44444,2,1,12
53.76884422,0.535,0.482517483,3.2727,3.3333,0.19835,0.22222,2,1,12
52.51256281,0.576666728,0.407142857,2.75,3.125,0.6875,0.10938,2,1,12
49.24623116,0.78355,0.50462963,2.9375,3,0.30859,0,2,1,12
50.75376884,0.584166523,0.34375,3,3.6667,0.57143,0.22222,2,1,12
56.28140704,0.583383907,0.625,3.4,3,0.24,0.4,2,1,12
52.51256281,0.69405,0.635714286,3.1667,2.75,0.47222,0.1875,2,1,12
48.74371859,0.843022097,0.621052632,3.7647,3.6667,0.17993,0.22222,2,1,12
53.76884422,0.573989805,0.524475524,3.3636,3.3333,0.59504,0.44444,2,1,12
52.51256281,0.643750103,0.464285714,3.25,3.375,0.1875,0.23438,2,1,12
47.2361809,0.80955,0.587962963,3.5625,3.5,0.37109,0.25,2,1,12
48.74371859,0.64088325,0.58203125,3.7857,3.6667,0.16837,0.22222,2,1,12
48.49246231,0.817302942,0.630252101,4,3.8,0,0.16,2,1,12
47.2361809,0.800707305,0.592592593,3.8125,3.75,0.15234,0.1875,2,1,12
50.50251256,0.764545114,0.689285714,3.8333,3.375,0.13889,0.23438,2,1,12
48.74371859,0.775050125,0.554621849,3.8,3.8,0.16,0.16,2,1,12
47.98994975,0.8987168,0.671296296,3.8125,3.5,0.15234,0.25,2,1,12
47.98994975,0.83035372,0.611111111,3.75,3.5,0.5625,0.75,2,1,12
47.98994975,0.9113,0.782407407,3.6875,3,0.21484,0,2,1,12
48.99497487,0.885883375,0.87890625,3.9286,2.8333,0.066327,0.13889,2,1,12
45.22613065,0.918383313,0.650793651,3.7895,4,0.1662,0,2,1,12
46.98492462,0.888346832,0.717592593,3.9375,3.5,0.058594,0.25,2,1,12
49.24623116,0.82666679,0.541666667,3.125,3.25,1.6094,0.6875,2,2,13
51.50753769,0.655466665,0.47037037,2.4615,2.5714,0.86391,0.81633,2,2,13
49.24623116,0.808236967,0.523148148,2.4375,2.25,1.3711,1.1875,2,2,13
49.24623116,0.887322881,0.768518519,3.625,2,0.98438,1.5,2,2,13
56.28140704,0.582499978,0.673611111,3.2,2.4,0.96,1.04,2,2,13
52.51256281,0.670959001,0.635714286,2.9167,2.25,1.7431,0.4375,2,2,13
51.50753769,0.7565,0.6,2.8462,2.2857,1.8225,0.77551,2,2,13
48.74371859,0.91588325,0.747368421,3.2353,2,1.1211,0,2,2,13
50.75376884,0.710833322,0.60546875,3.1429,2.8333,0.69388,0.13889,2,2,13
56.28140704,0.658591648,0.708333333,3.5,2.6,0.65,0.84,2,2,13
58.29145729,0.458131047,0.555944056,2.7778,2.4545,1.284,0.42975,2,2,13
53.76884422,0.6538,0.730769231,3.4545,2.4444,0.79339,0.46914,2,2,13
51.50753769,0.73186848,0.722222222,3.3846,2,1.1598,1.7143,2,2,13
53.76884422,0.514166728,0.440559441,2.2727,2.5556,0.92562,0.91358,2,2,13
58.29145729,0.536954595,0.716783217,3.2222,2.1818,1.284,0.33058,2,2,13
50.75376884,0.77651485,0.65625,3.0714,2.3333,1.6378,1.2222,2,2,13
51.50753769,0.762962249,0.622222222,2.5385,1.8571,1.4793,0.69388,2,2,13
56.28140704,0.526041625,0.520833333,3,2.9,1,1.09,2,2,13
61.05527638,0.28405,0.575630252,3,2.6,0.8,0.64,2,2,13
51.50753769,0.680494704,0.518518519,2.8462,2.8571,1.5148,0.69388,2,2,13
49.24623116,0.8663,0.689814815,2.75,1.75,0.9375,0.6875,2,2,13
48.74371859,0.866954586,0.578947368,3.1176,3,0.69204,0,2,2,13
52.51256281,0.547669131,0.378571429,2.5,3,0.91667,0.75,2,2,13
56.28140704,0.54291182,0.565972222,2.9,2.6,1.49,0.64,2,2,13
55.02512563,0.54155,0.631944444,2.6,1.9,1.64,0.69,2,2,14
51.00502513,0.65055,0.537037037,2.6923,2.5714,0.8284,0.81633,2,2,14
50.75376884,0.895883061,0.8125,3.1429,1.3333,0.97959,0.55556,2,2,14
46.98492462,0.960466768,0.73015873,3.5263,3,0.35457,0,2,2,14
49.24623116,0.9251,0.782407407,3.6875,3,0.21484,0,2,2,14
53.26633166,0.57205,0.56993007,3.3636,3,0.41322,1.1111,2,2,14
51.50753769,0.827550045,0.759259259,3.4615,2.2857,0.40237,1.0612,2,2,14
47.98994975,0.945883438,0.725,3.2222,2,0.7284,1,2,2,14
46.98492462,0.94655,0.603174603,3.0526,3,0.89197,0,2,2,14
49.74874372,0.7545,0.508403361,2.6,2.6,0.90667,1.44,2,2,14
53.01507538,0.573737472,0.520979021,2.8182,2.7778,1.2397,0.83951,2,2,14
50,0.881313845,0.765625,2.9286,1.6667,0.78061,0.55556,2,2,14
36.4321608,0.80605,0.6875,3.2143,2.3333,0.88265,1.2222,2,2,14
36.93467337,0.79505,0.6875,3.4286,2.6667,0.67347,0.88889,2,2,14
36.4321608,0.817373349,0.651260504,3.2,2.6,1.0933,1.04,2,2,14
33.16582915,0.975754405,0.666666667,2.6842,1,0.84765,0,2,2,14
35.42713568,0.83366637,0.569444444,3.3125,3.25,0.33984,0.1875,2,2,14
35.1758794,0.85355,0.587962963,2.9375,2.75,0.93359,0.1875,2,2,14
33.91959799,0.87155,0.615789474,3.1765,3,0.61592,0,2,2,14
33.16582915,0.88868645,0.689473684,3.2941,2.6667,0.6782,0.22222,2,2,14
33.91959799,0.896110751,0.75,3.3125,2.25,0.71484,0.6875,2,2,14
33.66834171,0.862857049,0.555555556,2.75,2.5,1.3125,1.25,2,2,14
33.16582915,0.852142643,0.625,3.1875,2.75,1.1523,1.1875,2,2,14
32.16080402,0.870555145,0.594736842,3.1176,3,0.92734,0,2,2,14
34.17085427,0.982073075,0.715909091,3.45,NaN,0.2475,NaN,2,1,15
35.1758794,0.898282445,0.59375,2.7778,2.5,0.39506,0.25,2,1,15
35.42713568,0.826148999,0.621848739,2.6667,2.2,0.22222,0.56,2,1,15
36.18090452,0.768291991,0.67578125,2.5714,1.8333,0.53061,0.47222,2,1,15
35.42713568,0.891808395,0.777310924,3.0667,1.8,0.59556,0.56,2,1,15
33.66834171,0.900050575,0.59375,3.0556,2.5,0.71914,2.25,2,1,15
34.67336683,0.90109171,0.773148148,3.125,1.75,0.60938,0.6875,2,1,15
33.66834171,0.89813093,0.663157895,2.9412,2.3333,0.87889,0.22222,2,1,15
31.40703518,0.97742324,0.746031746,3.1053,1,0.72576,0,2,1,15
28.3919598,0.9802,0.556818182,2.75,NaN,0.2875,NaN,2,1,15
24.12060302,0.9766,0.775,3.1111,1.5,0.65432,0.25,2,1,15
42.71356784,0.672133313,0.684027778,2.9,2.2,0.69,0.56,2,1,15
21.10552764,0.764280978,0.663865546,3.2667,2.6,0.59556,1.04,2,1,15
20.60301508,0.853676604,0.680555556,3.25,2.75,0.6875,0.1875,2,1,15
42.71356784,0.599166523,0.472027972,2.8182,2.8889,0.5124,0.98765,2,1,15
21.6080402,0.8414585,0.483193277,2.8,3,1.0933,0.4,2,1,15
21.85929648,0.66949476,0.365546218,2.8,3.4,0.56,0.24,2,1,15
22.11055276,0.872777496,0.781512605,3.1333,1.8,0.91556,0.16,2,1,15
21.10552764,0.9526,0.684210526,2.8824,2,1.1626,0,2,1,15
20.60301508,0.871666648,0.652631579,3.3529,2.6667,0.58131,1.5556,2,1,15
22.11055276,0.755,0.59765625,2.9286,2.6667,0.35204,0.88889,2,1,15
21.10552764,0.791716739,0.560185185,2.8125,2.75,1.0273,0.1875,2,1,15
42.71356784,0.683461685,0.576923077,2.9091,2.5556,0.80992,1.1358,2,1,15
21.85929648,0.796716814,0.512605042,2.8,2.8,0.82667,0.16,2,1,15
20.60301508,0.690659656,0.585185185,4,3.8571,0,0.12245,2,1,16
17.08542714,0.9365,0.698412698,3.9474,4,0.049861,0,2,1,16
18.09045226,0.887,0.684210526,3.9412,3.6667,0.055363,0.22222,2,1,16
18.09045226,0.84405,0.680555556,3.8125,3.5,0.27734,0.25,2,1,16
17.33668342,0.88397843,0.589473684,3.9412,4,0.055363,0,2,1,16
16.33165829,0.906716505,0.684210526,3.9412,3.6667,0.055363,0.22222,2,1,16
17.5879397,0.838175,0.756302521,3.8,3.2,0.16,0.16,2,1,16
17.33668342,0.79121229,0.579831933,3.8667,3.8,0.11556,0.16,2,1,16
16.58291457,0.878125228,0.726851852,3.9375,3.25,0.058594,0.6875,2,1,16
15.82914573,0.903676471,0.694736842,3.9412,3.3333,0.055363,0.88889,2,1,16
14.8241206,0.967221755,0.85,3.8889,3,0.098765,0,2,1,16
16.33165829,0.822221946,0.726890756,3.8667,3.2,0.11556,0.56,2,1,16
25.6281407,0.8663,0.589473684,3.9412,4,0.055363,0,2,1,16
27.13567839,0.878799835,0.75390625,3.9286,3.3333,0.066327,0.22222,2,1,16
26.38190955,0.824999848,0.672268908,3.9333,3.6,0.062222,0.24,2,1,16
24.62311558,0.915707165,0.7125,3.8333,3.5,0.13889,0.25,2,1,16
25.87939698,0.78489921,0.630252101,4,3.8,0,0.16,2,1,16
24.87437186,0.873,0.589473684,3.9412,4,0.055363,0,2,1,16
24.12060302,0.83104146,0.568421053,3.8824,4,0.10381,0,2,1,16
24.87437186,0.784047287,0.554621849,3.8,3.8,0.16,0.16,2,1,16
24.62311558,0.79641386,0.638888889,3.9375,3.75,0.058594,0.1875,2,1,16
22.61306533,0.876648481,0.6125,3.8889,4,0.098765,0,2,1,16
22.86432161,0.887322881,0.721052632,3.7647,3.3333,0.29758,0.22222,2,1,16
21.85929648,0.8909092,0.6125,3.8889,4,0.098765,0,2,1,16
36.18090452,0.9561,0.775,3.6667,3,0.22222,0,2,2,17
35.1758794,0.975516648,0.775,3.6667,3,0.22222,0,2,2,17
36.93467337,0.786044182,0.6328125,3.7143,3.3333,0.20408,0.55556,2,2,17
36.18090452,0.895764468,0.831932773,3.7333,2.6,0.32889,0.24,2,2,17
34.92462312,0.94777735,0.852631579,3.8824,3,0.10381,0,2,2,17
30.65326633,0.98438077,0.784090909,3.75,NaN,0.1875,NaN,2,2,17
33.91959799,0.919880732,0.694736842,3.7059,3.3333,0.20761,0.22222,2,2,17
35.92964824,0.746458273,0.577777778,3.2308,3,0.33136,0.57143,2,2,17
32.16080402,0.795105195,0.5375,3.6667,4,0.22222,0,2,2,17
33.41708543,0.93081439,0.798319328,3.7333,3,0.19556,0,2,2,17
33.41708543,0.83833321,0.648148148,3.75,3.5,0.1875,0.25,2,2,17
31.90954774,0.96509996,0.83125,3.8333,3,0.13889,0,2,2,17
49.24623116,0.81770829,0.634259259,3.5,3.25,0.25,0.1875,2,2,17
49.24623116,0.875274873,0.703703704,3.125,2.5,0.23438,0.25,2,2,17
52.51256281,0.6415,0.653571429,2.9167,2.375,0.57639,0.23438,2,2,17
50.75376884,0.797549951,0.6328125,3.2857,2.8333,0.34694,0.80556,2,2,17
49.24623116,0.888621231,0.736111111,3.5625,3,0.24609,0,2,2,17
50.75376884,0.721009961,0.58984375,3.5,3.3333,0.25,0.22222,2,2,17
50,0.737450165,0.504201681,3.1333,3.2,0.11556,0.16,2,2,17
48.74371859,0.872302843,0.531578947,2.6471,2.6667,0.34602,0.88889,2,2,17
48.99497487,0.864425,0.712962963,3.5,3,0.25,0,2,2,17
46.73366834,0.959683313,0.73015873,3.5263,3,0.24931,0,2,2,17
48.74371859,0.712618966,0.521008403,3.5333,3.6,0.24889,0.24,2,2,17
50,0.700303133,0.603703704,3.6154,3.4286,0.39053,0.2449,2,2,17
43.71859296,0.98292778,0.80952381,3.4737,1,0.24931,0,2,2,18
36.4321608,0.9851,0.873015873,4,3,0,0,2,2,18
35.42713568,0.8807572,0.5875,3.6667,4,0.88889,0,2,2,18
34.92462312,0.907966688,0.74375,3.8333,2.5,0.13889,2.25,2,2,18
33.16582915,0.89455,0.673684211,3.6471,3.3333,0.22837,0.22222,2,2,18
33.16582915,0.911464245,0.794736842,3.9412,2.6667,0.055363,1.5556,2,2,18
32.66331658,0.842,0.589473684,3.9412,4,0.055363,0,2,2,18
30.40201005,0.980516688,0.857142857,3.9474,3,0.049861,0,2,2,18
31.15577889,0.921161205,0.705263158,3.5882,2.6667,0.35986,1.5556,2,2,18
31.40703518,0.91805,0.763888889,3.625,2.25,0.98438,1.6875,2,2,18
29.39698492,0.94095965,0.78125,4,2.5,0,2.25,2,2,18
32.16080402,0.636212424,0.518518519,3.5385,3.5714,0.71006,0.53061,2,2,18
50,0.81234146,0.5390625,3.1429,3,0.69388,1,2,2,18
47.98994975,0.886666853,0.705263158,4,3.6667,0,0.22222,2,2,18
46.98492462,0.9851,0.90625,3.9444,1,0.052469,0,2,2,18
45.47738693,0.91105,0.53968254,3.2632,4,1.1413,0,2,2,18
47.73869347,0.78405,0.647058824,3.7333,3.2,0.59556,1.36,2,2,18
47.98994975,0.820675,0.73046875,4,3.1667,0,0.80556,2,2,18
43.96984925,0.9758581,0.801587302,3.6316,2,0.65374,0,2,2,18
44.47236181,0.967907171,0.85625,3.6111,1,0.6821,0,2,2,18
47.2361809,0.767637568,0.6015625,3.7857,3.3333,0.16837,1.2222,2,2,18
45.9798995,0.8775,0.768907563,3.9333,2.6,0.062222,1.44,2,2,18
44.22110553,0.888383313,0.757894737,3.7059,2.3333,0.6782,1.5556,2,2,18
42.46231156,0.878621194,0.626984127,3.6842,4,0.32133,0,2,2,18
37.93969849,0.67511912,0.55859375,2.7857,2.6667,1.3112,0.22222,2,1,19
40.20100503,0.85755004,0.825,3.5833,2.125,0.40972,0.85938,2,1,19
38.94472362,0.9015,0.708333333,3.5,2.75,0.75,0.6875,2,1,19
39.94974874,0.91855,0.8125,3.1429,1.6667,0.83673,0.22222,2,1,19
39.44723618,0.827857091,0.697478992,3.2,2.4,0.56,0.64,2,1,19
42.21105528,0.603737073,0.528571429,2.5833,2.375,0.90972,0.73438,2,1,19
44.22110553,0.741666795,0.58041958,3,2.6667,1.0909,0.88889,2,1,19
52.51256281,0.637929387,0.79020979,3.3333,1.8182,0.44444,1.2397,2,1,19
47.98994975,0.955675063,0.75625,3.4444,2.5,0.46914,0.25,2,1,19
49.74874372,0.79505004,0.774074074,3.3846,2.1429,1.0059,0.40816,2,1,19
51.25628141,0.616616378,0.464285714,2.3333,2.5,0.88889,1.25,2,1,19
52.01005025,0.673951277,0.625,2.4167,1.875,0.90972,1.1094,2,1,19
23.61809045,0.95405,0.789473684,2.6471,1,0.46367,0,2,1,19
21.85929648,0.93805,0.595238095,3,3,1.2632,0,2,1,19
24.87437186,0.649747704,0.503703704,2.6923,2.7143,1.4438,1.0612,2,1,19
23.36683417,0.790625,0.634453782,2.8667,2.2,0.91556,1.36,2,1,19
24.87437186,0.67838343,0.474074074,2.4615,2.5714,1.1716,0.81633,2,1,19
25.12562814,0.718626567,0.662962963,2.9231,2.1429,0.84024,1.2653,2,1,19
27.63819095,0.6385,0.592857143,3,2.5,1.3333,1.5,2,1,19
32.16080402,0.667307899,0.635714286,3.0833,2.5,1.0764,1,2,1,19
47.98994975,0.951973115,0.725,3.7778,3,0.17284,1,2,1,19
40.45226131,0.940454095,0.603174603,3.5263,4,0.77562,0,2,1,19
37.43718593,0.686313908,0.551851852,2.4615,2.2857,0.55621,0.20408,2,1,19
38.69346734,0.741091563,0.525210084,2.8667,2.8,1.0489,0.96,2,1,19
12.56281407,0.80150842,0.512605042,2.9333,3,1.1289,0.4,2,2,20
13.31658291,0.884285456,0.6875,3.2143,2.3333,0.59694,1.2222,2,2,20
42.71356784,0.73255,0.7,2.4167,1.625,0.74306,0.23438,2,2,20
22.86432161,0.949097361,0.619047619,3.6316,4,0.54848,0,2,2,20
15.07537688,0.719090953,0.5625,2.6429,2.3333,1.6582,1.2222,2,2,20
13.5678392,0.973641648,0.84375,3.5,1,0.69444,0,2,2,20
13.31658291,0.819011122,0.610526316,3.2353,3,1.0035,0.66667,2,2,20
12.81407035,0.945151085,0.784210526,3.2941,1.6667,0.79585,0.88889,2,2,20
11.80904523,0.960258375,0.80625,3.3889,1.5,0.79321,0.25,2,2,20
13.5678392,0.79005,0.69921875,3.0714,2,1.2092,1.3333,2,2,20
14.32160804,0.721716768,0.644444444,2.9231,2.2857,0.84024,0.77551,2,2,20
10.05025126,0.950858105,0.563492063,2.8947,3,1.1468,0,2,2,20
20.60301508,0.854008398,0.701680672,3.4667,2.8,0.78222,0.56,2,2,20
20.60301508,0.928296782,0.68487395,3.1333,2.2,0.91556,1.36,2,2,20
19.84924623,0.91616172,0.777777778,3.6875,2.25,0.71484,1.6875,2,2,20
18.59296482,0.973671451,0.81875,3.6111,2,0.57099,0,2,2,20
17.83919598,0.97050407,0.8125,3.6111,2,0.57099,1,2,2,20
19.34673367,0.780303215,0.617647059,3.6667,3.4,0.62222,0.64,2,2,20
18.34170854,0.825356773,0.638888889,3.5,3,0.625,1,2,2,20
15.57788945,0.977170715,0.76984127,3.3158,1,0.95291,0,2,2,20
18.09045226,0.923686491,0.924369748,3.9333,1.4,0.062222,0.64,2,2,20
16.08040201,0.936875143,0.5875,3.3333,3.5,1,0.25,2,2,20
17.83919598,0.838181975,0.67578125,3.3571,2.6667,0.65816,0.88889,2,2,20
16.83417085,0.89905,0.802521008,3.1333,1.6,0.91556,0.24,2,2,20
39.69849246,0.638676565,0.629370629,3.5455,3.2222,0.24793,0.17284,3,2,1
36.18090452,0.839450815,0.731092437,3.7333,3.2,0.19556,0.16,3,2,1
35.92964824,0.8285,0.662037037,4,3.75,0,0.1875,3,2,1
44.72361809,0.673541585,0.767361111,3.9,3.2,0.09,0.16,3,2,1
46.23115578,0.548332775,0.614583333,3.6,3.3,0.24,0.21,3,2,1
50,0.845714501,0.714285714,3.8667,3.4,0.11556,0.24,3,2,1
48.74371859,0.822,0.526315789,3.7647,4,0.17993,0,3,2,1
48.74371859,0.800258353,0.569444444,3.75,3.75,0.1875,0.1875,3,2,1
47.2361809,0.959061004,0.83125,3.8333,3,0.13889,0,3,2,1
47.98994975,0.820606265,0.615740741,3.875,3.75,0.10938,0.1875,3,2,1
49.74874372,0.623958335,0.459259259,3.5385,3.7143,0.24852,0.20408,3,2,1
50,0.7067175,0.562962963,3.5385,3.4286,0.24852,0.2449,3,2,1
24.3718593,0.903836312,0.789473684,3.7059,3,0.20761,0,3,2,1
22.11055276,0.936,0.682539683,3.8947,4,0.094183,0,3,2,1
21.35678392,0.94055,0.714285714,4,4,0,0,3,2,1
18.34170854,0.939375143,0.75,3.9444,3.5,0.052469,0.25,3,2,1
16.08040201,0.699762176,0.529411765,3.7333,3.8,0.19556,0.16,3,2,1
19.09547739,0.6635,0.555555556,3.9231,3.8571,0.071006,0.12245,3,2,1
19.84924623,0.775707356,0.740740741,4,3.4286,0,0.2449,3,2,1
21.6080402,0.674505771,0.596428571,3.8333,3.625,0.13889,0.23438,3,2,1
32.91457286,0.93085866,0.73125,3.8889,3.5,0.098765,0.25,3,2,1
22.36180905,0.94005,0.698412698,3.9474,4,0.049861,0,3,2,1
21.6080402,0.807582644,0.739495798,3.9333,3.4,0.062222,0.24,3,2,1
20.60301508,0.885333495,0.578947368,3.6471,3.6667,0.22837,0.22222,3,2,1
30.15075377,0.907138034,0.642105263,2.7647,2.3333,0.17993,0.22222,3,1,2
31.40703518,0.746423743,0.5546875,2.6429,2.5,0.22959,0.25,3,1,2
30.40201005,0.80808103,0.537037037,2.8125,2.75,0.15234,0.1875,3,1,2
27.88944724,0.890883353,0.428571429,2.5263,3,0.24931,0,3,1,2
29.64824121,0.870883379,0.638888889,2.875,2.5,0.10938,0.25,3,1,2
29.89949749,0.77255,0.554621849,2.7333,2.6,0.19556,0.24,3,1,2
29.39698492,0.83994911,0.68907563,2.7333,2.2,0.19556,0.16,3,1,2
29.14572864,0.824216585,0.722689076,3,2.4,0,0.24,3,1,2
29.64824121,0.819292494,0.663865546,2.6667,2.2,0.22222,0.16,3,1,2
27.63819095,0.894424818,0.5125,2.8889,3,0.098765,0,3,1,2
28.64321608,0.80605,0.560185185,2.875,2.75,0.10938,0.1875,3,1,2
28.3919598,0.875883353,0.648148148,2.6875,2.25,0.21484,0.1875,3,1,2
36.4321608,0.93065561,0.571428571,3,3,0,0,3,1,2
35.1758794,0.94055459,0.571428571,3,3,0,0,3,1,2
35.1758794,0.914841648,0.65,2.9444,2.5,0.052469,0.25,3,1,2
34.17085427,0.794,0.527777778,3,3,0,0,3,1,2
29.64824121,0.9802,0.613636364,3,NaN,0,NaN,3,1,2
29.39698492,0.94740773,0.571428571,3,3,0,0,3,1,2
19.34673367,0.94740773,0.65,2.9444,2.5,0.052469,0.25,3,1,2
17.5879397,0.6775,0.46484375,2.7143,2.8333,0.20408,0.13889,3,1,2
20.35175879,0.687261941,0.688888889,2.9231,2.4286,0.071006,0.2449,3,1,2
21.10552764,0.7115,0.607407407,2.8462,2.5714,0.13018,0.2449,3,1,2
18.84422111,0.88009986,0.536842105,3,3,0,0,3,1,2
21.35678392,0.614444759,0.474074074,2.7692,2.8571,0.17751,0.12245,3,1,2
17.83919598,0.75805,0.462184874,1.0667,1,0.062222,0,3,2,3
16.08040201,0.87202319,0.389473684,1,1,0,0,3,2,3
15.32663317,0.8626,0.389473684,1,1,0,0,3,2,3
15.07537688,0.84646479,0.389473684,1,1,0,0,3,2,3
15.82914573,0.83433092,0.416666667,1,1,0,0,3,2,3
13.5678392,0.84510014,0.35,1,1,0,0,3,2,3
14.57286432,0.70999979,0.416666667,1,1,0,0,3,2,3
16.33165829,0.62868674,0.466666667,1,1,0,0,3,2,3
15.07537688,0.76215,0.462184874,1.0667,1,0.062222,0,3,2,3
42.71356784,0.549,0.48951049,1,1,0,0,3,2,3
18.84422111,0.611919045,0.510714286,1.0833,1,0.076389,0,3,2,3
32.16080402,0.98157857,0.579545455,2.85,NaN,1.6275,NaN,3,2,3
16.83417085,0.949139925,0.555555556,2.2105,1,1.3241,0,3,2,3
16.83417085,0.83505,0.472222222,1.25,1,0.4375,0,3,2,3
42.71356784,0.58131258,0.579861111,1.3,1,0.41,0,3,2,3
42.71356784,0.461767215,0.552447552,1.1111,1,0.098765,0,3,2,3
18.34170854,0.839266648,0.486111111,1.1875,1,0.15234,0,3,2,3
24.62311558,0.76701791,0.546428571,1.25,1,0.35417,0,3,2,3
42.71356784,0.9851,0.840909091,4,NaN,0,NaN,3,2,3
30.40201005,0.936428641,0.5,2.9474,4,1.9446,0,3,2,3
25.37688442,0.89958358,0.718487395,2.8,1.6,1.2267,1.44,3,2,3
21.10552764,0.9802,0.25,1.4,NaN,0.44,NaN,3,2,3
21.10552764,0.940353065,0.412698413,2.0526,2,1.4183,0,3,2,3
21.85929648,0.85479759,0.452631579,1.3529,1,0.93426,0,3,2,3
42.71356784,0.984525,0.829545455,3.95,NaN,0.0475,NaN,3,1,4
42.21105528,0.9851,0.840909091,4,NaN,0,NaN,3,1,4
42.71356784,0.89055,0.705263158,4,3.6667,0,0.22222,3,1,4
39.1959799,0.938800205,0.682539683,3.8947,4,0.094183,0,3,1,4
27.88944724,0.91636373,0.778947368,3.9412,3.3333,0.055363,0.22222,3,1,4
27.88944724,0.808231995,0.546218487,3.7333,3.8,0.32889,0.16,3,1,4
28.14070352,0.765050225,0.56302521,4,4,0,0,3,1,4
