threshold,auc_I,auc_II,mean_conf_correct,mean_conf_incorrect,conf_var_correct,conf_var_incorrect,day,set,subject
0.216815966,0.51076922,0.496503497,3,3,0,0,2,2,10
0.043260473,0.84461553,0.536842105,3,3,0,0,2,2,10
0.054461708,0.73153872,0.515625,3,3,0,0,2,2,10
0.048539049,0.85443317,0.527777778,3,3,0,0,2,2,10
0.053222008,0.73757601,0.521008403,3,3,0,0,2,2,10
0.050826623,0.70461567,0.521008403,3,3,0,0,2,2,10
0.053222008,0.81009993,0.521008403,3,3,0,0,2,2,10
0.044268138,0.83656581,0.536842105,3,3,0,0,2,2,10
0.088326548,0.58166683,0.503496503,3,3,0,0,2,2,10
0.050826623,0.7566669,0.527777778,3,3,0,0,2,2,10
0.094643602,0.549,0.503496503,3,3,0,0,2,2,10
0.130644538,0.740000189,0.578125,2.9286,2.5,0.92347,1.5833,2,1,11
0.119149235,0.775625063,0.478991597,3.1333,3.4,1.0489,0.64,2,1,11
0.119149235,0.782272829,0.62605042,3.3333,3,0.48889,0.4,2,1,11
0.452992758,0.57249996,0.496503497,3.2222,3.2727,0.61728,0.19835,2,1,11
0.153493949,0.791666926,0.600840336,3.4,3.2,0.77333,0.56,2,1,11
0.106191868,0.938181964,0.69047619,3.3684,3,0.759,0,2,1,11
0.096848134,0.972847271,0.674603175,3.3158,3,0.74238,0,2,1,11
0.113786636,0.867,0.642105263,3.7059,3.3333,0.56055,0.88889,2,1,11
0.09248925,0.95934247,0.73125,3.3333,2.5,0.66667,0.25,2,1,11
0.139988145,0.675454683,0.642857143,3.5,3.25,1.25,0.4375,2,1,11
0.116437067,0.763081126,0.65625,3.5714,2.6667,0.67347,1.8889,2,1,11
0.153493949,0.548461737,0.45,3.25,3.375,0.6875,0.98438,2,1,11
0.076929208,0.984525,0.806818182,3.85,NaN,0.2275,NaN,2,1,11
0.106191868,0.86146431,0.76953125,3.7143,2.8333,0.20408,0.47222,2,1,11
0.090383938,0.8565,0.652777778,3.5625,3,0.62109,1,2,1,11
0.099104017,0.821666572,0.642857143,3.4667,2.8,0.24889,1.36,2,1,11
0.133687641,0.679725172,0.710714286,3.6667,2.875,0.22222,0.85938,2,1,11
0.099104017,0.8063,0.671296296,3.8125,3.5,0.15234,0.25,2,1,11
0.094643602,0.92355,0.847222222,3.8125,2.75,0.15234,0.1875,2,1,11
0.071794514,0.94005,0.698412698,3.9474,4,0.049861,0,2,1,11
0.075178085,0.921666955,0.6625,3.6667,3.5,0.33333,0.25,2,1,11
0.078721119,0.964266625,0.828703704,3.6875,2.5,0.58984,0.25,2,1,11
0.062530408,0.926002249,0.68125,3.7222,3.5,0.31173,0.25,2,1,11
0.099104017,0.721240476,0.628571429,3.9167,3.625,0.076389,0.23438,2,1,11
0.076929208,0.889,0.715789474,3.7647,3.3333,0.17993,0.22222,2,2,12
0.070160271,0.918080335,0.7375,3.5556,3,0.35802,0,2,2,12
0.084351199,0.841359251,0.65625,3.4286,3,0.2449,0.33333,2,2,12
0.086315991,0.68030336,0.51953125,3.9286,4,0.066327,0,2,2,12
0.086315991,0.813452381,0.53125,3.5,3.5,0.25,0.25,2,2,12
0.073466823,0.7865,0.564814815,3.3125,3.25,0.21484,0.1875,2,2,12
0.146585583,0.6095,0.608391608,3.8182,3.5556,0.14876,0.24691,2,2,12
0.116437067,0.698,0.533333333,4,4,0,0,2,2,12
0.086315991,0.903956141,0.6125,3.8889,4,0.098765,0,2,2,12
0.099104017,0.872472694,0.781512605,3.8667,3.2,0.11556,0.16,2,2,12
0.094643602,0.77010127,0.513888889,3.8125,4,0.15234,0,2,2,12
0.049669668,0.98126111,0.715909091,3.45,NaN,0.2475,NaN,2,2,12
0.094643602,0.84104179,0.648148148,3.75,3.5,0.1875,0.25,2,2,12
0.070160271,0.93105,0.650793651,3.7895,4,0.1662,0,2,2,12
0.101412446,0.739696644,0.674074074,3.6923,3.2857,0.21302,0.20408,2,2,12
0.082431131,0.84263752,0.662037037,4,3.75,0,0.1875,2,2,12
0.080554769,0.777424384,0.509259259,3.375,3.5,0.23438,0.25,2,2,12
0.065477375,0.885656716,0.61875,3.5556,3.5,0.24691,0.25,2,2,12
0.099104017,0.648333415,0.622222222,3.6923,3.4286,0.21302,0.2449,2,2,12
0.082431131,0.734231074,0.579831933,3.8667,3.8,0.11556,0.16,2,2,12
0.099104017,0.7285,0.637037037,4,3.7143,0,0.20408,2,2,12
0.073466823,0.840808245,0.568421053,3.8824,4,0.10381,0,2,2,12
0.059716076,0.925808155,0.666666667,3.8421,4,0.13296,0,2,2,12
0.071794514,0.872828476,0.726851852,3.75,3.25,0.1875,0.1875,2,2,12
0.108665394,0.906868336,0.731578947,3.4118,2.6667,0.47751,0.22222,2,1,13
0.103774646,0.940050063,0.794736842,3.4118,2,0.59516,0.66667,2,1,13
0.127670706,0.86146375,0.7109375,3.0714,2.1667,0.20918,0.80556,2,1,13
0.160727896,0.700959163,0.635714286,3,2.5,1,0.75,2,1,13
0.320694313,0.693332848,0.604166667,3.3,3,0.21,0.2,2,1,13
0.15,0.912676355,0.75210084,3.5333,2.8,0.38222,0.16,2,1,13
0.193237433,0.837828491,0.703125,3.6429,3.1667,0.22959,0.13889,2,1,13
0.133687641,0.98424091,0.873015873,3.9474,2,0.049861,0,2,1,13
0.164471729,0.859393585,0.74789916,3.6,3,0.24,0,2,1,13
0.146585583,0.84379996,0.666666667,3.375,3,0.23438,0,2,1,13
0.160727896,0.9681,0.840336134,3.7333,2.6,0.19556,0.24,2,1,13
0.153493949,0.88823188,0.760504202,3.4,2.4,0.24,0.64,2,1,13
0.096848134,0.764061149,0.67578125,3.1429,2.5,0.69388,0.25,2,1,13
0.09248925,0.863080506,0.718487395,3.2667,2.4,0.86222,0.64,2,1,13
0.088326548,0.881,0.699074074,3.5625,2.75,0.24609,1.1875,2,1,13
0.071794514,0.96742326,0.78125,2.9444,1,0.49691,0,2,1,13
0.088326548,0.879523479,0.680672269,3.6,3.2,0.24,0.16,2,1,13
0.073466823,0.89605,0.668421053,3.1176,2.3333,0.45675,0.88889,2,1,13
0.080554769,0.809494691,0.647058824,3.1333,2.8,0.91556,0.16,2,1,13
0.136801626,0.80208354,0.70979021,3.5455,2.8889,0.42975,0.32099,2,1,13
0.121924577,0.844594989,0.814285714,3.4167,2.25,0.24306,0.4375,2,1,13
0.106191868,0.880258335,0.78515625,3.6429,2.8333,0.22959,0.13889,2,1,13
0.101412446,0.9726,0.763157895,3.5294,2.6667,0.48443,0.22222,2,1,13
0.094643602,0.96762528,0.768421053,3.6471,3,0.22837,0,2,1,13
0.053222008,0.780999935,0.63125,3.9444,4,0.052469,0,2,2,14
0.048539049,0.891875165,0.65,4,4,0,0,2,2,14
0.071794514,0.650101254,0.555555556,3.9231,3.8571,0.071006,0.12245,2,2,14
0.067002539,0.575604304,0.51171875,3.3571,3.6667,1.2296,0.22222,2,2,14
0.053222008,0.792,0.560185185,3.9375,4,0.058594,0,2,2,14
0.059716076,0.726874835,0.56302521,4,4,0,0,2,2,14
0.058356772,0.728681601,0.560185185,3.9375,4,0.058594,0,2,2,14
0.075178085,0.66999983,0.533333333,4,4,0,0,2,2,14
0.042275744,0.932,0.682539683,3.8947,4,0.094183,0,2,2,14
0.049669668,0.865675,0.705263158,4,3.6667,0,0.22222,2,2,14
0.047434165,0.850000145,0.610526316,4,4,0,0,2,2,14
0.048539049,0.81005018,0.583333333,4,4,0,0,2,2,14
0.101412446,0.683333335,0.45703125,3.6429,4,0.65816,0,2,2,14
0.084351199,0.855050135,0.610526316,4,4,0,0,2,2,14
0.086315991,0.660049835,0.583333333,4,4,0,0,2,2,14
0.078721119,0.983786365,0.905263158,4,2.3333,0,0.88889,2,2,14
0.080554769,0.83774246,0.583333333,4,4,0,0,2,2,14
0.09248925,0.74255,0.546875,4,4,0,0,2,2,14
0.076929208,0.8362628,0.601851852,3.75,3.75,0.5625,0.1875,2,2,14
0.063986928,0.847907285,0.61875,3.8333,4,0.47222,0,2,2,14
0.086315991,0.777193065,0.48828125,3.7857,4,0.31122,0,2,2,14
0.088326548,0.7325,0.61328125,4,3.5,0,1.25,2,2,14
0.061107042,0.8862089,0.65,4,4,0,0,2,2,14
0.068563228,0.77005022,0.583333333,4,4,0,0,2,2,14
0.176234633,0.682221919,0.5625,2.2857,2,0.4898,0.66667,2,1,15
0.143248888,0.90593354,0.542105263,2.0588,1.6667,0.76125,0.88889,2,1,15
0.139988145,0.951766665,0.642105263,1.8824,1,0.69204,0,2,1,15
0.157069282,0.853433375,0.680672269,1.8667,1,0.64889,0,2,1,15
0.184540316,0.733433313,0.596296296,2,1.5714,0.61538,0.2449,2,1,15
0.168302768,0.810258375,0.671875,2.4286,1.6667,0.67347,0.55556,2,1,15
0.197738511,0.698383518,0.588888889,2.0769,1.7143,0.53254,0.4898,2,1,15
0.184540316,0.844610513,0.773109244,2.9333,1.4,1.1289,0.64,2,1,15
0.176234633,0.79954515,0.472222222,2.0625,2,1.0586,0.5,2,1,15
0.254736548,0.8101,0.853571429,2.4167,1.125,0.24306,0.10938,2,1,15
0.188838812,0.787362834,0.490740741,2.0625,2,0.30859,0.5,2,1,15
0.133687641,0.940050183,0.555555556,2.9474,3,0.049861,0,2,1,15
0.272955129,0.826312896,0.666666667,2.875,2.25,0.73438,0.1875,2,1,15
0.272955129,0.887341773,0.636842105,3.0588,2.6667,1.3495,0.22222,2,1,15
0.266741912,0.936060196,0.684210526,2.5294,1.3333,1.1903,0.22222,2,1,15
0.193237433,0.952247863,0.682539683,3,2,0.84211,0,2,1,15
0.197738511,0.926300125,0.64375,2.8333,2,1.1389,0,2,1,15
0.197738511,0.89853498,0.7,2.9412,2,0.52595,0.66667,2,1,15
0.180339665,0.922549964,0.747368421,3.0588,2,0.76125,0,2,1,15
0.09248925,0.980983335,0.545454545,2.7,NaN,0.91,NaN,2,1,15
0.15,0.83755,0.611111111,2.4375,1.75,1.1211,0.1875,2,1,15
0.176234633,0.80065579,0.56640625,1.6429,1.3333,0.37245,0.22222,2,1,15
0.157069282,0.704949795,0.382352941,2.4,3,0.77333,0.8,2,1,15
0.116437067,0.903787485,0.575,2.7222,2.5,0.20062,0.25,2,1,15
0.061107042,0.7401,0.521008403,3,3,0,0,2,2,16
0.047434165,0.91510007,0.49375,2.8333,3,0.13889,0,2,2,16
0.043260473,0.8871,0.55,3,3,0,0,2,2,16
0.045299276,0.9361,0.642105263,2.7647,2.3333,0.17993,0.22222,2,2,16
0.054461708,0.84510014,0.49609375,2.6429,2.6667,0.22959,0.22222,2,2,16
0.043260473,0.9802,0.768518519,2.75,1.75,0.3125,0.1875,2,2,16
0.03945402,0.89671679,0.663157895,2.8235,2.3333,0.14533,0.22222,2,2,16
0.031339442,0.90343317,0.507936508,2.7895,3,0.1662,0,2,2,16
0.038555937,0.814995258,0.634259259,2.8125,2.25,0.15234,0.6875,2,2,16
0.157069282,0.50405,0.538194444,3,2.9,0,0.09,2,2,16
0.070160271,0.71782705,0.56993007,2.8182,2.5556,0.14876,0.46914,2,2,16
0.055730284,0.812430951,0.540740741,2.4615,2.2857,0.24852,0.4898,2,2,16
0.052010528,0.935258478,0.65,2.9444,2.5,0.052469,0.25,2,2,16
0.050826623,0.843,0.536842105,3,3,0,0,2,2,16
0.058356772,0.7026667,0.56302521,2.9333,2.8,0.062222,0.16,2,2,16
0.054461708,0.8626,0.554621849,2.7333,2.6,0.19556,0.24,2,2,16
0.049669668,0.80229175,0.560185185,2.875,2.75,0.10938,0.1875,2,2,16
0.046354431,0.87621122,0.636842105,3,2.3333,0,0.88889,2,2,16
0.041313431,0.9517666,0.73125,2.8333,2,0.13889,0,2,2,16
0.048539049,0.87838354,0.731092437,2.8,2,0.16,0.4,2,2,16
0.050826623,0.791875,0.60546875,2.9286,2.6667,0.066327,0.22222,2,2,16
0.050826623,0.66424227,0.4609375,2.8571,3,0.12245,0,2,2,16
0.058356772,0.681817485,0.525925926,2.7692,2.7143,0.17751,0.20408,2,2,16
0.053222008,0.837193082,0.537815126,2.4,2.2,0.24,0.56,2,2,16
0.032069431,0.98485588,0.829545455,3.95,NaN,0.0475,NaN,2,1,17
0.038555937,0.887291853,0.63125,3.9444,4,0.052469,0,2,1,17
0.052010528,0.719,0.607407407,3.8462,3.1429,0.13018,1.8367,2,1,17
0.029928935,0.9516125,0.666666667,3.8421,4,0.13296,0,2,1,17
0.032816424,0.89040415,0.705263158,4,3.6667,0,0.22222,2,1,17
0.029247669,0.898541483,0.63125,3.9444,4,0.052469,0,2,1,17
0.03945402,0.71255,0.62109375,3.6429,3.5,0.65816,0.25,2,1,17
0.035982494,0.6985,0.54296875,3.5714,3.5,1.102,1.25,2,1,17
0.034363015,0.724643082,0.567226891,3.7333,3.8,0.59556,0.16,2,1,17
0.027295513,0.9315,0.75,3.9444,3.5,0.052469,0.25,2,1,17
0.026674191,0.98365,0.8875,3.9444,2,0.052469,1,2,1,17
0.054461708,0.721666659,0.622377622,3.9091,3.2222,0.082645,1.5062,2,1,17
0.036820634,0.893541688,0.68125,3.7222,3.5,0.31173,0.25,2,1,17
0.038555937,0.875050115,0.638888889,3.9375,3.75,0.058594,0.1875,2,1,17
0.046354431,0.68107143,0.70703125,3.9286,3.1667,0.066327,1.1389,2,1,17
0.044268138,0.72729175,0.567226891,3.7333,3.8,0.59556,0.16,2,1,17
0.041313431,0.77707088,0.647058824,3.8667,3.6,0.11556,0.24,2,1,17
0.03945402,0.82520821,0.62037037,3.75,3.25,0.5625,1.6875,2,1,17
0.03945402,0.815202225,0.615740741,3.875,3.75,0.10938,0.1875,2,1,17
0.028581911,0.921212205,0.634920635,3.6842,4,0.53186,0,2,1,17
0.032069431,0.917907215,0.810526316,4,2.6667,0,1.5556,2,1,17
0.032816424,0.8236668,0.662037037,4,3.75,0,0.1875,2,1,17
0.033580817,0.824383495,0.512605042,3.8667,4,0.11556,0,2,1,17
0.057028409,0.540208108,0.472027972,3.6364,3.8889,0.77686,0.098765,2,1,17
0.037678296,0.946161135,0.75,3.3889,2.5,0.34877,0.25,2,2,18
0.040373022,0.858621579,0.550925926,2.6875,2.5,0.71484,0.25,2,2,18
0.027295513,0.964683415,0.611111111,3.1053,3,0.72576,0,2,2,18
0.042275744,0.789610513,0.7421875,3.2857,2.5,0.34694,0.25,2,2,18
0.036820634,0.82234179,0.659663866,2.8667,2.2,0.51556,0.56,2,2,18
0.040373022,0.883616552,0.72265625,2.5714,1.8333,0.53061,0.13889,2,2,18
0.052010528,0.673,0.578571429,2.5,2.25,0.41667,0.4375,2,2,18
0.044268138,0.765049879,0.521008403,2.8,2.8,0.69333,0.56,2,2,18
0.040373022,0.878433925,0.703703704,3.4375,2.75,0.24609,0.6875,2,2,18
0.048539049,0.753291868,0.58984375,3.5,3.3333,0.25,0.22222,2,2,18
0.03945402,0.95939348,0.842105263,3.1765,1.3333,0.26298,0.22222,2,2,18
0.043260473,0.81858607,0.642857143,2.9333,2.2,0.86222,1.36,2,2,18
0.180339665,0.729720392,0.857638889,3.4,1.9,0.24,0.49,2,2,18
0.059716076,0.87620396,0.615740741,2.9375,2.25,0.55859,1.6875,2,2,18
0.068563228,0.7805,0.671875,3,2.3333,0.42857,0.55556,2,2,18
0.058356772,0.888029885,0.731578947,3.3529,2.3333,0.22837,0.88889,2,2,18
0.033580817,0.98265,0.636363636,3.1,NaN,0.59,NaN,2,2,18
0.057028409,0.865883398,0.743697479,2.9333,1.8,0.72889,0.56,2,2,18
0.047434165,0.889645555,0.573684211,2.5882,2.3333,0.47751,0.22222,2,2,18
0.050826623,0.826918306,0.642857143,2.7333,2.2,0.19556,0.56,2,2,18
0.045299276,0.87691877,0.652777778,3.1875,2.75,0.40234,0.1875,2,2,18
0.050826623,0.815100635,0.68907563,2.7333,1.8,0.99556,0.56,2,2,18
0.054461708,0.758635499,0.625,2.8571,2.5,0.26531,0.25,2,2,18
0.050826623,0.828888515,0.647058824,3.0667,2.6,0.46222,0.24,2,2,18
0.124764566,0.943456679,0.819444444,3.1875,2,0.40234,0,2,1,19
0.153493949,0.73576443,0.6328125,3,2.5,0.71429,0.58333,2,1,19
0.197738511,0.644775383,0.528571429,2.4167,2.25,0.90972,0.4375,2,1,19
0.202344432,0.848800063,0.885185185,3.3846,1.4286,0.54438,0.2449,2,1,19
0.086315991,0.984316665,0.784090909,3.75,NaN,0.2875,NaN,2,1,19
0.078721119,0.98403889,0.795454545,3.8,NaN,0.16,NaN,2,1,19
0.121924577,0.88109902,0.710526316,4,3.3333,0,0.88889,2,1,19
0.103774646,0.97447504,0.85,3.6667,2,0.33333,0,2,1,19
0.094643602,0.883351722,0.731481481,3.625,3,0.98438,0.5,2,1,19
0.124764566,0.735833047,0.544444444,3.4615,3.2857,0.55621,1.0612,2,1,19
0.101412446,0.860808225,0.708333333,3.875,3.25,0.10938,0.6875,2,1,19
0.146585583,0.766,0.778571429,3.6667,2.25,0.38889,1.1875,2,1,19
0.133687641,0.872726865,0.663157895,3.5882,3.3333,0.47751,0.22222,2,1,19
0.143248888,0.896969825,0.787037037,3.5,1.75,0.625,1.6875,2,1,19
0.176234633,0.664374898,0.53515625,3.0714,3,1.352,1.3333,2,1,19
0.153493949,0.771,0.588235294,3,2.6,0.93333,1.44,2,1,19
0.119149235,0.965554585,0.8125,3.7778,3,0.28395,0,2,1,19
0.101412446,0.98365,0.857142857,3.8421,2,0.13296,0,2,1,19
0.119149235,0.89905003,0.715789474,3.6471,3,0.58131,0.66667,2,1,19
0.113786636,0.9015,0.740740741,3.625,2.75,0.35938,0.6875,2,1,19
0.103774646,0.88540416,0.694444444,3.8125,3.25,0.27734,0.6875,2,1,19
0.101412446,0.7925,0.509259259,3.4375,3.75,0.74609,0.1875,2,1,19
0.054461708,0.98372143,0.795454545,3.8,NaN,0.36,NaN,2,1,19
0.090383938,0.870302569,0.675925926,3.1875,2.75,1.2773,0.1875,2,1,19
0.053222008,0.9613,0.83125,3.3889,1.5,0.34877,0.25,2,2,20
0.084351199,0.6185,0.557142857,3,2.75,0.33333,0.6875,2,2,20
0.058356772,0.903383353,0.831932773,3.0667,1.8,0.32889,0.16,2,2,20
0.041313431,0.976766688,0.73015873,3.0526,2,0.15512,0,2,2,20
0.044268138,0.934746005,0.68125,3.0556,2.5,0.052469,0.25,2,2,20
0.068563228,0.708283186,0.692592593,3.1538,2.4286,0.43787,0.53061,2,2,20
0.057028409,0.851383235,0.83203125,3.6429,2.5,0.22959,0.25,2,2,20
0.057028409,0.8105,0.69140625,3.0714,2.3333,0.35204,0.88889,2,2,20
0.047434165,0.91463325,0.684210526,3.2353,2.6667,0.41522,0.22222,2,2,20
0.045299276,0.90343317,0.53125,2.9444,3,0.052469,0,2,2,20
0.046354431,0.807424465,0.546296296,2.8125,2.75,0.40234,0.1875,2,2,20
0.059716076,0.721009703,0.592592593,2.6154,2.2857,0.23669,0.4898,2,2,20
0.061107042,0.847929374,0.589473684,3.4118,3.3333,0.24221,0.22222,2,2,20
0.068563228,0.651918535,0.424369748,3,3.4,0.53333,0.24,2,2,20
0.062530408,0.81636885,0.697478992,3.2,2.6,0.29333,0.24,2,2,20
0.055730284,0.85550467,0.62037037,3.0625,2.75,0.18359,0.1875,2,2,20
0.057028409,0.82734183,0.62037037,2.875,2.5,0.35938,0.25,2,2,20
0.062530408,0.79905,0.630252101,2.8667,2.2,0.38222,0.96,2,2,20
0.047434165,0.89631323,0.5125,2.8333,3,0.13889,1,2,2,20
0.062530408,0.84777788,0.6796875,3,2.1667,0.71429,1.1389,2,2,20
0.053222008,0.785709605,0.518518519,2.75,2.75,0.5625,0.1875,2,2,20
0.099104017,0.59208321,0.566433566,2.7273,2.5556,0.19835,0.24691,2,2,20
0.065477375,0.77588321,0.65234375,2.9286,2.5,0.20918,0.25,2,2,20
0.062530408,0.87055,0.657407407,2.8125,2.25,0.65234,0.1875,2,2,20
0.057028409,0.950434655,0.725,3.7778,3,0.28395,1,3,1,1
0.058356772,0.881363765,0.740740741,3.9375,2.75,0.058594,1.6875,3,1,1
0.044268138,0.87090922,0.6,3.7778,4,0.39506,0,3,1,1
0.047434165,0.88805,0.62962963,3.5625,3.25,0.62109,0.6875,3,1,1
0.052010528,0.78937496,0.634453782,3.7333,3.4,0.46222,0.64,3,1,1
0.057028409,0.79083346,0.62109375,3.7857,3.3333,0.31122,0.88889,3,1,1
0.03945402,0.88863647,0.475,3.2222,4,0.95062,0,3,1,1
0.054461708,0.692525035,0.4921875,3.8571,4,0.12245,0,3,1,1
0.172223043,0.510208415,0.541666667,3.8,3.6,0.36,0.64,3,1,1
0.049669668,0.888541585,0.742105263,3.8235,3.3333,0.26298,0.22222,3,1,1
0.049669668,0.8415,0.666666667,4,3.5,0,0.75,3,1,1
0.048539049,0.87229179,0.668421053,3.8235,3.3333,0.26298,0.88889,3,1,1
0.032816424,0.9851,0.840909091,4,NaN,0,NaN,3,1,1
0.047434165,0.9125,0.763157895,3.8824,3.3333,0.22145,0.22222,3,1,1
0.043260473,0.907967121,0.757894737,3.8235,3,0.26298,0.66667,3,1,1
0.036820634,0.898231905,0.642105263,3.7059,3.3333,0.44291,0.88889,3,1,1
0.038555937,0.865466665,0.648148148,3.9375,3.5,0.058594,0.75,3,1,1
0.042275744,0.75494974,0.533613445,3.8667,4,0.24889,0,3,1,1
0.040373022,0.876973228,0.785714286,3.8,2.8,0.29333,0.56,3,1,1
0.036820634,0.850000145,0.62962963,3.5625,3.25,0.62109,0.6875,3,1,1
0.036820634,0.846458353,0.601851852,3.75,3.5,0.3125,0.75,3,1,1
0.033580817,0.842967229,0.557894737,3.4706,3.6667,0.71972,0.22222,3,1,1
0.046354431,0.582737741,0.640740741,4,3.5714,0,0.53061,3,1,1
0.035163432,0.886060771,0.722222222,3.5,2.5,0.75,0.75,3,1,1
0.018454032,0.95705,0.8125,3.7778,3,0.17284,0,3,2,2
0.022703419,0.795883375,0.621848739,3.8,3.6,0.16,0.24,3,2,2
0.029247669,0.587747589,0.592857143,3.6667,3.5,0.38889,0.25,3,2,2
0.018033967,0.832362816,0.557894737,3.7647,4,0.41522,0,3,2,2
0.023232249,0.711666535,0.5234375,3.7857,3.8333,0.16837,0.13889,3,2,2
0.020705764,0.84747442,0.708333333,3.875,3.25,0.10938,0.6875,3,2,2
0.018883881,0.86580824,0.642105263,3.8235,3.6667,0.14533,0.22222,3,2,2
0.020234443,0.72187504,0.508403361,3.8,4,0.29333,0,3,2,2
0.019323743,0.82979146,0.638888889,3.9375,3.75,0.058594,0.1875,3,2,2
0.022186626,0.68249996,0.52734375,3.6429,3.6667,0.22959,0.22222,3,2,2
0.020234443,0.7935,0.617647059,3.7333,3.4,0.19556,0.64,3,2,2
0.018883881,0.88455,0.731481481,3.6875,3,0.21484,0.5,3,2,2
0.01607279,0.979948495,0.841269841,3.8947,3,0.094183,0,3,2,2
0.018033967,0.840808245,0.568421053,3.8824,4,0.10381,0,3,2,2
0.018883881,0.820808285,0.615740741,3.875,3.75,0.10938,0.1875,3,2,2
0.027295513,0.603333353,0.535714286,3.9167,3.875,0.076389,0.10938,3,2,2
0.017623463,0.828791392,0.740740741,4,3.5,0,0.25,3,2,2
0.016830277,0.8465,0.610526316,4,4,0,0,3,2,2
0.021681597,0.755,0.6015625,3.7143,3.5,0.63265,0.58333,3,2,2
0.020234443,0.778541603,0.609243697,3.7333,3.6,0.32889,0.24,3,2,2
0.016447173,0.89707084,0.736842105,3.8235,3.3333,0.14533,0.22222,3,2,2
0.018883881,0.822499875,0.672268908,3.7333,3.4,0.32889,0.24,3,2,2
0.024327151,0.6535,0.525925926,3.8462,3.8571,0.13018,0.12245,3,2,2
0.018454032,0.862070875,0.694444444,3.875,3.5,0.10938,0.25,3,2,2
0.057028409,0.76646434,0.66015625,3.0714,2.3333,0.63776,0.88889,3,1,3
0.045299276,0.96105,0.852631579,3.3529,1.3333,0.46367,0.22222,3,1,3
0.026067012,0.980864285,0.681818182,3.3,NaN,0.31,NaN,3,1,3
0.043260473,0.846458353,0.615740741,2.625,2.25,0.48438,0.1875,3,1,3
0.034363015,0.960050045,0.7625,3,1.5,0.55556,0.25,3,1,3
0.026067012,0.96302933,0.619047619,2.6316,2,0.54848,0,3,1,3
0.033580817,0.82426683,0.655462185,2.2667,1.6,0.59556,0.24,3,1,3
0.035163432,0.8551,0.68907563,2.0667,1.2,0.59556,0.16,3,1,3
0.032069431,0.680288309,0.508403361,2.2667,2.2,0.59556,0.56,3,1,3
0.029247669,0.895675,0.685185185,2.4375,1.5,0.37109,0.75,3,1,3
0.030626069,0.924645571,0.787037037,2.5,1,0.5,0,3,1,3
0.046354431,0.617907316,0.578571429,1.6667,1.375,0.38889,0.23438,3,1,3
0.026674191,0.903050065,0.51875,2.5556,2.5,0.69136,0.25,3,1,3
0.033580817,0.765807815,0.550420168,2.5333,2.2,0.38222,0.96,3,1,3
0.024327151,0.97140004,0.725,2.4444,1,0.35802,0,3,1,3
0.029928935,0.8441,0.680672269,2.2667,1.4,0.72889,0.24,3,1,3
0.026067012,0.8746,0.685185185,2.75,2,0.3125,0.5,3,1,3
0.026674191,0.762708455,0.472222222,2.4375,2.5,0.62109,0.75,3,1,3
0.029928935,0.766514789,0.6328125,2.2143,1.6667,0.45408,0.55556,3,1,3
0.031339442,0.785504058,0.65234375,2.0714,1.3333,0.78061,0.22222,3,1,3
0.032069431,0.830403766,0.71484375,2.6429,1.8333,0.37245,0.47222,3,1,3
0.026067012,0.9076,0.621052632,2.0588,1.3333,0.52595,0.22222,3,1,3
0.025473655,0.910100063,0.642105263,2.3529,1.6667,0.46367,0.22222,3,1,3
0.15,0.499646465,0.524305556,2,1.9,0.8,0.69,3,1,3
0.024327151,0.9802,0.579545455,2.85,NaN,0.1275,NaN,3,2,4
0.029247669,0.96215,0.71875,2.5,1,0.69444,0,3,2,4
0.043260473,0.745302124,0.640740741,1.7692,1.1429,0.7929,0.12245,3,2,4
0.030626069,0.850989177,0.463157895,2,2,0.47059,0.66667,3,2,4
0.021681597,0.9802,0.53968254,2.3684,2,0.44321,0,3,2,4
0.024327151,0.893585496,0.53125,2.5556,2.5,0.46914,0.25,3,2,4
0.023232249,0.951853325,0.5125,1.8889,1.5,0.4321,0.25,3,2,4
0.027295513,0.72500023,0.4375,1.6429,1.8333,0.51531,0.80556,3,2,4
0.026067012,0.724008108,0.55078125,1.9286,1.6667,0.4949,0.22222,3,2,4
0.024893804,0.754394129,0.457983193,1.9333,2,0.19556,0.4,3,2,4
0.027931307,0.777669189,0.58984375,1.7857,1.3333,0.59694,0.22222,3,2,4
0.023232249,0.830466688,0.526315789,2.2353,2,0.17993,0.66667,3,2,4
0.032816424,0.855105102,0.62037037,2.5,2,0.375,0.5,3,2,4
0.029928935,0.8561,0.583333333,2,1.5,0.75,0.75,3,2,4
0.035982494,0.674931073,0.515625,1.7143,1.5,0.63265,0.25,3,2,4
0.037678296,0.814550819,0.68359375,2.0714,1.3333,0.4949,0.22222,3,2,4
0.026674191,0.90343317,0.59375,2.1667,1.5,0.36111,0.25,3,2,4
0.022186626,0.91855,0.412698413,2.4211,3,0.55956,0,3,2,4
0.023773398,0.9496,0.575,2.1111,1.5,0.4321,0.25,3,2,4
0.049669668,0.570275018,0.552447552,1.5455,1.3333,0.42975,0.22222,3,2,4
0.024893804,0.80033317,0.435185185,1.875,2,0.23438,0.5,3,2,4
0.022703419,0.83646377,0.463157895,2,2,0.23529,0,3,2,4
0.029928935,0.68055,0.46875,2.0714,2.1667,0.63776,0.13889,3,2,4
0.027295513,0.832726879,0.583333333,2.375,2,0.23438,0.5,3,2,4
0.09248925,0.7401,0.567857143,3.6667,3.625,0.55556,0.23438,3,1,5
0.046354431,0.984594445,0.829545455,3.95,NaN,0.0475,NaN,3,1,5
